report_year,agency_jurisdiction,population,homicides,rapes,assaults,robberies
1998,"Fresno, CA",404297.0,36.0,175.0,2649.0,1394.0
1998,"Honolulu, HI",874736.0,17.0,242.0,1031.0,1052.0
1998,"Houston, TX",1797157.0,254.0,654.0,11564.0,7711.0
1998,"Indianapolis, IN",759689.0,143.0,586.0,5002.0,2893.0
1998,"Jacksonville, FL",703251.0,74.0,521.0,5467.0,2051.0
1998,"Kansas City, MO",447730.0,130.0,382.0,5189.0,2661.0
1998,"Las Vegas, NV",908596.0,116.0,501.0,3142.0,3292.0
1998,"Long Beach, CA",430018.0,38.0,111.0,1783.0,1765.0
1998,"Los Angeles County, CA",948423.0,131.0,256.0,7664.0,2219.0
1998,"Los Angeles, CA",3621680.0,426.0,1395.0,31545.0,15835.0
1998,"Memphis, TN",604242.0,115.0,722.0,4048.0,4172.0
1998,"Mesa, AZ",364588.0,11.0,120.0,1781.0,501.0
1998,"Miami-Dade County, FL",1070656.0,120.0,773.0,9587.0,4195.0
1998,"Miami, FL",372949.0,86.0,140.0,5482.0,3797.0
1998,"Milwaukee, WI",588339.0,111.0,286.0,2528.0,2970.0
1998,"Minneapolis, MN",362124.0,58.0,458.0,2637.0,2371.0
1998,"Montgomery County, MD",812755.0,12.0,159.0,955.0,712.0
1998,"Nashville, TN",524124.0,97.0,483.0,5747.0,2223.0
1998,"Nassau County, NY",1031258.0,13.0,60.0,805.0,678.0
1998,"New Orleans, LA",471157.0,230.0,299.0,3394.0,2965.0
1998,"New York City, NY",7357745.0,633.0,2046.0,43853.0,39359.0
1998,"Newark, NJ",269205.0,60.0,162.0,2569.0,2846.0
1998,"Oakland, CA",376375.0,72.0,340.0,3945.0,2651.0
1998,"Oklahoma City, OK",463637.0,56.0,421.0,2867.0,1272.0
1998,"Omaha, NE",368258.0,28.0,173.0,3692.0,948.0
1998,"Orlando, FL",181527.0,25.0,203.0,2737.0,1123.0
1998,"Philadelphia, PA",1449419.0,338.0,752.0,8701.0,11435.0
1998,"Phoenix, AZ",1225692.0,185.0,346.0,5906.0,3764.0
1998,"Pittsburgh, PA",354228.0,36.0,194.0,1348.0,1578.0
1998,"Portland, OR",488813.0,26.0,361.0,4681.0,1639.0
1998,"Prince George's County, MD",655302.0,101.0,262.0,3878.0,2722.0
1998,"Raleigh, NC",256084.0,28.0,104.0,1182.0,802.0
1998,"Sacramento, CA",384703.0,31.0,141.0,1515.0,1689.0
1998,"Salt Lake City, UT",178579.0,16.0,146.0,705.0,598.0
1998,"San Antonio, TX",1100791.0,89.0,734.0,2366.0,1780.0
1998,"San Diego, CA",1205728.0,42.0,371.0,6210.0,2121.0
1998,"San Francisco, CA",741362.0,58.0,244.0,3108.0,3927.0
1998,"San Jose, CA",860211.0,29.0,357.0,3868.0,901.0
1998,"Seattle, WA",538105.0,49.0,242.0,2456.0,1728.0
1998,"St. Louis, MO",344153.0,113.0,168.0,5067.0,3500.0
1998,"Suffolk County, NY",1218627.0,30.0,131.0,1235.0,853.0
1998,"Tampa, FL",295027.0,40.0,266.0,4773.0,2464.0
1998,"Tucson, AZ",467677.0,45.0,364.0,2940.0,1485.0
1998,"Tulsa, OK",386251.0,38.0,267.0,3216.0,849.0
1998,"Virginia Beach, VA",436205.0,14.0,84.0,403.0,489.0
1998,"Washington, DC",523000.0,260.0,190.0,4932.0,3606.0
1998,"Wichita, KS",329179.0,31.0,187.0,1177.0,795.0
1999,"Albuquerque, NM",420169.0,48.0,220.0,3320.0,1667.0
1999,"Arlington, TX",310910.0,11.0,109.0,1285.0,546.0
1999,"Atlanta, GA",411291.0,143.0,321.0,6690.0,4072.0
1999,"Aurora, CO",255938.0,11.0,182.0,806.0,455.0
1999,"Austin, TX",560389.0,21.0,193.0,1574.0,1002.0
1999,"Baltimore County, MD",727051.0,30.0,188.0,4146.0,1703.0
1999,"Baltimore, MD",650588.0,305.0,374.0,10536.0,7462.0
1999,"Boston, MA",557812.0,31.0,337.0,4428.0,2467.0
1999,"Buffalo, NY",301069.0,32.0,176.0,1562.0,1473.0
1999,"Charlotte, NC",604931.0,84.0,262.0,5275.0,2517.0
1999,"Chicago, IL",2821032.0,641.0,2469.0,28027.0,20210.0
1999,"Cincinnati, OH",337815.0,28.0,249.0,1005.0,1209.0
1999,"Cleveland, OH",497903.0,78.0,506.0,2429.0,3038.0
1999,"Columbus, OH",673401.0,71.0,638.0,2020.0,3026.0
1999,"Dallas, TX",1091386.0,191.0,663.0,8224.0,6357.0
1999,"Denver, CO",509624.0,63.0,249.0,1559.0,1038.0
1999,"Detroit, MI",975020.0,415.0,790.0,12948.0,7823.0
1999,"El Paso, TX",623888.0,14.0,185.0,3366.0,715.0
1999,"Fairfax County, VA",903902.0,15.0,66.0,236.0,258.0
1999,"Fort Worth, TX",498883.0,67.0,286.0,2446.0,1447.0
1999,"Fresno, CA",403966.0,26.0,160.0,2554.0,1268.0
1999,"Honolulu, HI",866566.0,37.0,235.0,1019.0,907.0
1999,"Houston, TX",1812277.0,241.0,748.0,12178.0,8350.0
1999,"Indianapolis, IN",759066.0,113.0,424.0,4579.0,2598.0
1999,"Jacksonville, FL",702462.0,83.0,459.0,5020.0,1703.0
1999,"Kansas City, MO",443992.0,117.0,330.0,4840.0,2479.0
1999,"Las Vegas, NV",922450.0,109.0,532.0,2371.0,3121.0
1999,"Long Beach, CA",437218.0,46.0,119.0,1526.0,1566.0
1999,"Los Angeles County, CA",1002101.0,117.0,214.0,6674.0,2010.0
1999,"Los Angeles, CA",3650138.0,425.0,1288.0,30716.0,14411.0
1999,"Memphis, TN",609851.0,118.0,688.0,4081.0,3715.0
1999,"Mesa, AZ",368537.0,9.0,134.0,1619.0,370.0
1999,"Miami-Dade County, FL",1151382.0,101.0,642.0,8407.0,3478.0
1999,"Miami, FL",373450.0,63.0,113.0,4609.0,3076.0
1999,"Milwaukee, WI",580899.0,124.0,272.0,2531.0,3134.0
1999,"Minneapolis, MN",355949.0,47.0,451.0,2349.0,2096.0
1999,"Montgomery County, MD",828541.0,12.0,122.0,770.0,654.0
1999,"Nashville, TN",522935.0,68.0,460.0,5917.0,1960.0
1999,"Nassau County, NY",1029565.0,16.0,83.0,616.0,815.0
1999,"New Orleans, LA",465828.0,158.0,280.0,2760.0,2733.0
1999,"New York City, NY",7429263.0,664.0,1702.0,40488.0,36091.0
1999,"Newark, NJ",268348.0,69.0,103.0,2263.0,2432.0
1999,"Oakland, CA",371234.0,60.0,305.0,3199.0,2190.0
1999,"Oklahoma City, OK",473772.0,56.0,398.0,2553.0,1064.0
1999,"Omaha, NE",372364.0,34.0,174.0,3445.0,960.0
1999,"Orlando, FL",183547.0,19.0,169.0,2638.0,1096.0
1999,"Philadelphia, PA",1435382.0,292.0,934.0,10701.0,11104.0
1999,"Phoenix, AZ",1225881.0,214.0,400.0,5766.0,3819.0
1999,"Pittsburgh, PA",347072.0,49.0,138.0,1278.0,1581.0
1999,"Portland, OR",508984.0,35.0,340.0,4501.0,1418.0
1999,"Prince George's County, MD",661415.0,89.0,234.0,3459.0,2143.0
1999,"Raleigh, NC",263008.0,16.0,92.0,1184.0,739.0
1999,"Sacramento, CA",410089.0,54.0,143.0,1437.0,1450.0
1999,"Salt Lake City, UT",177010.0,16.0,147.0,610.0,485.0
1999,"San Antonio, TX",1130173.0,96.0,599.0,3971.0,1674.0
1999,"San Diego, CA",1238549.0,57.0,355.0,5187.0,1812.0
1999,"San Francisco, CA",756700.0,64.0,193.0,2823.0,3475.0
1999,"San Jose, CA",875840.0,25.0,347.0,3990.0,726.0
1999,"Seattle, WA",542954.0,45.0,188.0,2291.0,1642.0
1999,"St. Louis, MO",340836.0,130.0,144.0,4545.0,2792.0
1999,"Suffolk County, NY",1235278.0,21.0,120.0,991.0,821.0
1999,"Tampa, FL",292941.0,31.0,233.0,4018.0,2321.0
1999,"Tucson, AZ",471286.0,36.0,245.0,2745.0,1281.0
1999,"Tulsa, OK",382673.0,41.0,235.0,3284.0,887.0
1999,"Virginia Beach, VA",437660.0,12.0,107.0,418.0,507.0
1999,"Washington, DC",519000.0,241.0,248.0,4615.0,3344.0
1999,"Wichita, KS",332286.0,27.0,169.0,1031.0,700.0
2000,"Albuquerque, NM",448607.0,33.0,239.0,3317.0,1547.0
2000,"Arlington, TX",332969.0,14.0,96.0,1452.0,595.0
2000,"Atlanta, GA",416474.0,134.0,278.0,6849.0,4322.0
2000,"Aurora, CO",276393.0,22.0,165.0,853.0,473.0
2000,"Austin, TX",656562.0,32.0,379.0,1682.0,1005.0
2000,"Baltimore County, MD",754292.0,33.0,238.0,4323.0,1582.0
2000,"Baltimore, MD",651154.0,261.0,366.0,8763.0,6613.0
2000,"Boston, MA",589141.0,39.0,325.0,4507.0,2451.0
2000,"Buffalo, NY",292648.0,39.0,176.0,1887.0,1555.0
2000,"Charlotte, NC",625810.0,75.0,308.0,4482.0,2651.0
2000,"Chicago, IL",2896016.0,631.0,2001.0,26545.0,19345.0
2000,"Cincinnati, OH",331285.0,22.0,284.0,1073.0,1404.0
2000,"Cleveland, OH",478403.0,71.0,615.0,2271.0,3084.0
2000,"Columbus, OH",711470.0,67.0,578.0,2255.0,3098.0
2000,"Dallas, TX",1188580.0,231.0,633.0,8132.0,7046.0
2000,"Denver, CO",554636.0,32.0,296.0,1518.0,1039.0
2000,"Detroit, MI",951270.0,396.0,811.0,13037.0,7868.0
2000,"El Paso, TX",563662.0,20.0,188.0,3457.0,731.0
2000,"Fairfax County, VA",933641.0,2.0,30.0,15.0,107.0
2000,"Fort Worth, TX",534694.0,61.0,325.0,2116.0,1314.0
2000,"Fresno, CA",427652.0,24.0,161.0,2354.0,1304.0
2000,"Honolulu, HI",876303.0,20.0,240.0,1058.0,984.0
2000,"Houston, TX",1953631.0,230.0,813.0,12192.0,8256.0
2000,"Indianapolis, IN",793778.0,96.0,443.0,3753.0,2551.0
2000,"Jacksonville, FL",735617.0,79.0,443.0,5663.0,2022.0
2000,"Kansas City, MO",441545.0,113.0,310.0,4493.0,2265.0
2000,"Las Vegas, NV",1060541.0,90.0,443.0,2450.0,3366.0
2000,"Long Beach, CA",461522.0,49.0,114.0,1534.0,1519.0
2000,"Los Angeles County, CA",986997.0,111.0,248.0,7105.0,1937.0
2000,"Los Angeles, CA",3694820.0,550.0,1459.0,32705.0,15527.0
2000,"Memphis, TN",650100.0,147.0,574.0,4808.0,4087.0
2000,"Mesa, AZ",396375.0,15.0,120.0,1825.0,433.0
2000,"Miami-Dade County, FL",1204294.0,101.0,726.0,8261.0,3516.0
2000,"Miami, FL",362470.0,66.0,118.0,4616.0,3077.0
2000,"Milwaukee, WI",596974.0,122.0,303.0,2265.0,3021.0
2000,"Minneapolis, MN",382618.0,50.0,422.0,1984.0,1948.0
2000,"Montgomery County, MD",856042.0,11.0,168.0,805.0,708.0
2000,"Nashville, TN",553168.0,72.0,406.0,6250.0,2250.0
2000,"Nassau County, NY",1042131.0,19.0,85.0,653.0,705.0
2000,"New Orleans, LA",484674.0,204.0,227.0,2303.0,2421.0
2000,"New York City, NY",8008278.0,673.0,1630.0,40831.0,32558.0
2000,"Newark, NJ",273546.0,58.0,95.0,2016.0,1923.0
2000,"Oakland, CA",399484.0,80.0,320.0,2709.0,1929.0
2000,"Oklahoma City, OK",506132.0,38.0,388.0,2535.0,990.0
2000,"Omaha, NE",390007.0,37.0,189.0,2063.0,875.0
2000,"Orlando, FL",185951.0,21.0,141.0,2720.0,1044.0
2000,"Philadelphia, PA",1517550.0,319.0,1021.0,11047.0,10425.0
2000,"Phoenix, AZ",1321045.0,152.0,422.0,5417.0,3763.0
2000,"Pittsburgh, PA",341247.0,37.0,128.0,1517.0,1585.0
2000,"Portland, OR",529121.0,19.0,369.0,3864.0,1446.0
2000,"Prince George's County, MD",680508.0,67.0,198.0,3698.0,2540.0
2000,"Raleigh, NC",276093.0,26.0,89.0,1165.0,769.0
2000,"Sacramento, CA",407018.0,39.0,147.0,1519.0,1412.0
2000,"Salt Lake City, UT",181743.0,10.0,137.0,578.0,576.0
2000,"San Antonio, TX",1144646.0,85.0,456.0,5668.0,1699.0
2000,"San Diego, CA",1223400.0,54.0,349.0,4980.0,1777.0
2000,"San Francisco, CA",776733.0,59.0,229.0,2755.0,3456.0
2000,"San Jose, CA",894943.0,19.0,337.0,3895.0,677.0
2000,"Seattle, WA",563374.0,36.0,181.0,2463.0,1653.0
2000,"St. Louis, MO",348189.0,124.0,112.0,4476.0,3224.0
2000,"Suffolk County, NY",1270508.0,25.0,100.0,1369.0,899.0
2000,"Tampa, FL",303447.0,38.0,235.0,3925.0,2183.0
2000,"Tucson, AZ",486699.0,60.0,355.0,2683.0,1444.0
2000,"Tulsa, OK",393049.0,33.0,242.0,3399.0,737.0
2000,"Virginia Beach, VA",425257.0,11.0,101.0,380.0,451.0
2000,"Washington, DC",572059.0,239.0,251.0,4579.0,3553.0
2000,"Wichita, KS",344284.0,31.0,176.0,1279.0,595.0
2001,"Albuquerque, NM",451098.0,34.0,219.0,3396.0,1610.0
2001,"Arlington, TX",340525.0,15.0,145.0,1282.0,687.0
2001,"Atlanta, GA",426511.0,143.0,367.0,5956.0,4341.0
2001,"Aurora, CO",283876.0,17.0,195.0,927.0,472.0
2001,"Austin, TX",671462.0,26.0,274.0,1698.0,1183.0
2001,"Baltimore County, MD",765496.0,31.0,233.0,4555.0,1723.0
2001,"Baltimore, MD",660826.0,256.0,296.0,8500.0,5747.0
2001,"Boston, MA",591944.0,65.0,361.0,4412.0,2523.0
2001,"Buffalo, NY",293187.0,64.0,229.0,1816.0,1600.0
2001,"Charlotte, NC",636459.0,66.0,293.0,4420.0,2996.0
2001,"Chicago, IL",2910709.0,666.0,1976.0,25533.0,18433.0
2001,"Cincinnati, OH",331880.0,56.0,323.0,1533.0,2095.0
2001,"Cleveland, OH",479263.0,77.0,624.0,2425.0,3298.0
2001,"Columbus, OH",712748.0,81.0,602.0,2349.0,3364.0
2001,"Dallas, TX",1215553.0,240.0,660.0,8546.0,8330.0
2001,"Denver, CO",569653.0,45.0,317.0,1462.0,1250.0
2001,"Detroit, MI",956283.0,395.0,652.0,12804.0,7096.0
2001,"El Paso, TX",576453.0,20.0,203.0,3388.0,775.0
2001,"Fairfax County, VA",948050.0,2.0,32.0,42.0,173.0
2001,"Fort Worth, TX",546828.0,67.0,332.0,2076.0,1389.0
2001,"Fresno, CA",435600.0,40.0,202.0,2492.0,1362.0
2001,"Honolulu, HI",885605.0,20.0,293.0,1141.0,999.0
2001,"Houston, TX",1997965.0,267.0,945.0,12286.0,9921.0
2001,"Indianapolis, IN",798251.0,112.0,442.0,4087.0,2787.0
2001,"Jacksonville, FL",754679.0,75.0,287.0,4831.0,2195.0
2001,"Kansas City, MO",444267.0,103.0,319.0,4292.0,2367.0
2001,"Las Vegas, NV",1117763.0,133.0,447.0,3302.0,3667.0
2001,"Long Beach, CA",470099.0,49.0,125.0,1822.0,1417.0
2001,"Los Angeles County, CA",1005891.0,108.0,229.0,5750.0,1910.0
2001,"Los Angeles, CA",3763486.0,588.0,1409.0,33080.0,17166.0
2001,"Memphis, TN",655898.0,159.0,489.0,5915.0,4343.0
2001,"Mesa, AZ",410026.0,17.0,106.0,1941.0,452.0
2001,"Miami-Dade County, FL",1235499.0,89.0,508.0,8452.0,3260.0
2001,"Miami, FL",371863.0,66.0,118.0,4307.0,2719.0
2001,"Milwaukee, WI",601229.0,127.0,295.0,2128.0,2913.0
2001,"Minneapolis, MN",386726.0,43.0,399.0,1716.0,1943.0
2001,"Montgomery County, MD",868758.0,18.0,136.0,840.0,818.0
2001,"Nashville, TN",555059.0,61.0,413.0,6081.0,2504.0
2001,"Nassau County, NY",1041508.0,13.0,93.0,896.0,753.0
2001,"New Orleans, LA",484289.0,213.0,209.0,2677.0,2778.0
2001,"New York City, NY",8023018.0,629.0,1530.0,37812.0,28202.0
2001,"Newark, NJ",275823.0,90.0,91.0,1819.0,1837.0
2001,"Oakland, CA",406908.0,84.0,295.0,2826.0,2125.0
2001,"Oklahoma City, OK",507517.0,45.0,405.0,2643.0,1090.0
2001,"Omaha, NE",390456.0,25.0,157.0,1658.0,868.0
2001,"Orlando, FL",190769.0,15.0,135.0,2449.0,1086.0
2001,"Philadelphia, PA",1518302.0,309.0,1014.0,10477.0,9604.0
2001,"Phoenix, AZ",1366542.0,209.0,400.0,5294.0,4629.0
2001,"Pittsburgh, PA",341414.0,55.0,134.0,1391.0,1384.0
2001,"Portland, OR",537081.0,21.0,305.0,2963.0,1267.0
2001,"Prince George's County, MD",690617.0,106.0,213.0,3497.0,3386.0
2001,"Raleigh, NC",280791.0,10.0,91.0,1282.0,804.0
2001,"Sacramento, CA",414582.0,40.0,169.0,1660.0,1440.0
2001,"Salt Lake City, UT",184723.0,18.0,121.0,546.0,481.0
2001,"San Antonio, TX",1170622.0,100.0,492.0,6808.0,2146.0
2001,"San Diego, CA",1246136.0,50.0,342.0,5284.0,1729.0
2001,"San Francisco, CA",791168.0,62.0,226.0,2688.0,3808.0
2001,"San Jose, CA",913513.0,22.0,329.0,4501.0,712.0
2001,"Seattle, WA",572345.0,25.0,164.0,2367.0,1594.0
2001,"St. Louis, MO",350336.0,148.0,120.0,4256.0,3140.0
2001,"Suffolk County, NY",1272846.0,28.0,140.0,1613.0,960.0
2001,"Tampa, FL",311310.0,34.0,212.0,4011.0,2359.0
2001,"Tucson, AZ",503461.0,42.0,321.0,2762.0,1698.0
2001,"Tulsa, OK",394125.0,34.0,256.0,3481.0,776.0
2001,"Virginia Beach, VA",431819.0,12.0,111.0,349.0,366.0
2001,"Washington, DC",571822.0,231.0,181.0,5003.0,3777.0
2001,"Wichita, KS",345081.0,17.0,183.0,1501.0,742.0
2002,"Albuquerque, NM",457488.0,51.0,293.0,3250.0,1295.0
2002,"Arlington, TX",347789.0,14.0,152.0,1242.0,794.0
2002,"Atlanta, GA",435494.0,152.0,276.0,5373.0,4168.0
2002,"Aurora, CO",289584.0,16.0,242.0,1023.0,546.0
2002,"Austin, TX",685784.0,25.0,256.0,1748.0,1174.0
2002,"Baltimore County, MD",777313.0,29.0,234.0,4568.0,1700.0
2002,"Baltimore, MD",671028.0,253.0,178.0,8644.0,4714.0
2002,"Boston, MA",596444.0,60.0,369.0,3994.0,2533.0
2002,"Buffalo, NY",295441.0,43.0,185.0,1902.0,1627.0
2002,"Charlotte, NC",646864.0,67.0,289.0,4334.0,2893.0
2002,"Chicago, IL",2938299.0,648.0,1963.0,24842.0,18532.0
2002,"Cincinnati, OH",333273.0,70.0,350.0,1437.0,2393.0
2002,"Cleveland, OH",481274.0,80.0,619.0,2402.0,3263.0
2002,"Columbus, OH",715739.0,81.0,673.0,2242.0,3503.0
2002,"Dallas, TX",1241481.0,196.0,656.0,8125.0,8041.0
2002,"Denver, CO",581105.0,51.0,321.0,1541.0,1191.0
2002,"Detroit, MI",961987.0,402.0,708.0,12542.0,6288.0
2002,"El Paso, TX",588750.0,14.0,221.0,3082.0,575.0
2002,"Fairfax County, VA",961999.0,8.0,41.0,130.0,301.0
2002,"Fort Worth, TX",558493.0,53.0,321.0,2221.0,1648.0
2002,"Fresno, CA",443363.0,42.0,158.0,2101.0,1479.0
2002,"Honolulu, HI",900433.0,18.0,304.0,1207.0,1072.0
2002,"Houston, TX",2040583.0,256.0,892.0,12598.0,11212.0
2002,"Indianapolis, IN",804034.0,112.0,441.0,4028.0,2937.0
2002,"Jacksonville, FL",769253.0,90.0,277.0,4660.0,2016.0
2002,"Kansas City, MO",447650.0,83.0,300.0,3660.0,2011.0
2002,"Las Vegas, NV",1153546.0,137.0,494.0,4574.0,3776.0
2002,"Long Beach, CA",478478.0,67.0,144.0,1910.0,1505.0
2002,"Los Angeles County, CA",1023813.0,135.0,270.0,6181.0,1918.0
2002,"Los Angeles, CA",3830561.0,654.0,1415.0,32429.0,17197.0
2002,"Memphis, TN",662441.0,149.0,517.0,5506.0,4244.0
2002,"Mesa, AZ",421547.0,22.0,129.0,2146.0,590.0
2002,"Miami-Dade County, FL",1235648.0,94.0,494.0,8115.0,3198.0
2002,"Miami, FL",379044.0,65.0,96.0,4361.0,2706.0
2002,"Milwaukee, WI",605600.0,111.0,326.0,2148.0,3197.0
2002,"Minneapolis, MN",390415.0,47.0,362.0,1920.0,1794.0
2002,"Montgomery County, MD",882167.0,32.0,138.0,895.0,877.0
2002,"Nashville, TN",560596.0,63.0,403.0,6138.0,2080.0
2002,"Nassau County, NY",1049510.0,16.0,92.0,926.0,749.0
2002,"New Orleans, LA",486157.0,258.0,162.0,2142.0,1994.0
2002,"New York City, NY",8084693.0,587.0,1689.0,34334.0,27229.0
2002,"Newark, NJ",279269.0,65.0,88.0,1473.0,1567.0
2002,"Oakland, CA",414161.0,108.0,249.0,2852.0,2452.0
2002,"Oklahoma City, OK",512448.0,38.0,445.0,2562.0,1169.0
2002,"Omaha, NE",394090.0,26.0,173.0,1632.0,998.0
2002,"Orlando, FL",194454.0,15.0,121.0,2449.0,1034.0
2002,"Philadelphia, PA",1524226.0,288.0,1035.0,9865.0,8869.0
2002,"Phoenix, AZ",1404938.0,177.0,410.0,5561.0,4075.0
2002,"Pittsburgh, PA",342529.0,47.0,148.0,1983.0,1616.0
2002,"Portland, OR",544604.0,20.0,354.0,2844.0,1294.0
2002,"Prince George's County, MD",701275.0,128.0,224.0,3573.0,3505.0
2002,"Raleigh, NC",285383.0,19.0,106.0,1144.0,697.0
2002,"Sacramento, CA",421971.0,47.0,185.0,1581.0,1734.0
2002,"Salt Lake City, UT",188504.0,11.0,110.0,639.0,478.0
2002,"San Antonio, TX",1195592.0,100.0,464.0,7091.0,2114.0
2002,"San Diego, CA",1268346.0,47.0,330.0,5189.0,1627.0
2002,"San Francisco, CA",805269.0,68.0,210.0,2573.0,3208.0
2002,"San Jose, CA",927821.0,26.0,379.0,2902.0,827.0
2002,"Seattle, WA",580089.0,26.0,152.0,2338.0,1576.0
2002,"St. Louis, MO",353004.0,111.0,136.0,4434.0,2818.0
2002,"Suffolk County, NY",1282631.0,17.0,143.0,1429.0,907.0
2002,"Tampa, FL",317322.0,37.0,204.0,3714.0,2334.0
2002,"Tucson, AZ",517607.0,47.0,338.0,2974.0,1350.0
2002,"Tulsa, OK",397953.0,26.0,243.0,3153.0,901.0
2002,"Virginia Beach, VA",438175.0,3.0,138.0,376.0,443.0
2002,"Washington, DC",570898.0,262.0,262.0,4854.0,3731.0
2002,"Wichita, KS",347801.0,20.0,208.0,1344.0,796.0
2003,"Albuquerque, NM",468764.0,51.0,263.0,3045.0,1080.0
2003,"Arlington, TX",355385.0,9.0,167.0,1089.0,598.0
2003,"Atlanta, GA",431043.0,148.0,281.0,4360.0,3701.0
2003,"Aurora, CO",288830.0,18.0,227.0,883.0,572.0
2003,"Austin, TX",682319.0,27.0,226.0,1649.0,1251.0
2003,"Baltimore County, MD",777463.0,31.0,211.0,4319.0,1609.0
2003,"Baltimore, MD",644554.0,270.0,204.0,6370.0,4339.0
2003,"Boston, MA",589795.0,39.0,262.0,4113.0,2759.0
2003,"Buffalo, NY",288187.0,65.0,206.0,1999.0,1654.0
2003,"Charlotte, NC",668003.0,66.0,306.0,4134.0,2688.0
2003,"Chicago, IL",2898374.0,598.0,1799.0,19784.0,17302.0
2003,"Cincinnati, OH",324297.0,72.0,319.0,1081.0,2184.0
2003,"Cleveland, OH",468446.0,73.0,646.0,2314.0,3167.0
2003,"Columbus, OH",726151.0,109.0,615.0,2159.0,3332.0
2003,"Dallas, TX",1230302.0,226.0,601.0,8075.0,7963.0
2003,"Denver, CO",565905.0,63.0,304.0,1743.0,1421.0
2003,"Detroit, MI",927766.0,366.0,814.0,11727.0,5817.0
2003,"El Paso, TX",586392.0,21.0,219.0,2681.0,581.0
2003,"Fairfax County, VA",972948.0,6.0,55.0,235.0,352.0
2003,"Fort Worth, TX",576339.0,57.0,243.0,1989.0,1462.0
2003,"Fresno, CA",449898.0,37.0,164.0,2089.0,1215.0
2003,"Honolulu, HI",905301.0,15.0,266.0,1336.0,989.0
2003,"Houston, TX",2041081.0,278.0,768.0,11957.0,10985.0
2003,"Indianapolis, IN",800167.0,105.0,420.0,3714.0,2828.0
2003,"Jacksonville, FL",776417.0,92.0,213.0,4080.0,2344.0
2003,"Kansas City, MO",445965.0,82.0,308.0,3871.0,1890.0
2003,"Las Vegas, NV",1189388.0,141.0,511.0,4551.0,3955.0
2003,"Long Beach, CA",477368.0,49.0,136.0,1983.0,1411.0
2003,"Los Angeles County, CA",1036652.0,144.0,225.0,5846.0,1756.0
2003,"Los Angeles, CA",3838838.0,515.0,1226.0,30506.0,16577.0
2003,"Louisville, KY",623771.0,50.0,145.0,1673.0,1455.0
2003,"Memphis, TN",653858.0,126.0,449.0,5438.0,4299.0
2003,"Mesa, AZ",436569.0,14.0,116.0,1785.0,431.0
2003,"Miami-Dade County, FL",1262490.0,95.0,588.0,7881.0,3019.0
2003,"Miami, FL",381651.0,74.0,107.0,4048.0,2928.0
2003,"Milwaukee, WI",594269.0,110.0,246.0,2066.0,2868.0
2003,"Minneapolis, MN",378602.0,46.0,384.0,1895.0,2192.0
2003,"Montgomery County, MD",900772.0,21.0,134.0,956.0,1004.0
2003,"Nashville, TN",554888.0,72.0,335.0,5728.0,2197.0
2003,"Nassau County, NY",1053563.0,13.0,86.0,917.0,774.0
2003,"New Orleans, LA",475128.0,274.0,213.0,2038.0,2071.0
2003,"New York City, NY",8098066.0,597.0,1609.0,31253.0,25989.0
2003,"Newark, NJ",278551.0,81.0,85.0,1261.0,1304.0
2003,"Oakland, CA",407003.0,109.0,268.0,2762.0,2474.0
2003,"Oklahoma City, OK",521681.0,49.0,365.0,2847.0,1381.0
2003,"Omaha, NE",401692.0,35.0,179.0,1517.0,896.0
2003,"Orlando, FL",197268.0,21.0,136.0,2316.0,849.0
2003,"Philadelphia, PA",1495903.0,348.0,1004.0,9651.0,9617.0
2003,"Phoenix, AZ",1403228.0,241.0,526.0,5279.0,3676.0
2003,"Pittsburgh, PA",335302.0,67.0,136.0,1721.0,1635.0
2003,"Portland, OR",545271.0,27.0,310.0,2732.0,1367.0
2003,"Prince George's County, MD",714496.0,116.0,245.0,3003.0,3553.0
2003,"Raleigh, NC",310157.0,14.0,81.0,1161.0,748.0
2003,"Sacramento, CA",439811.0,43.0,187.0,1560.0,1630.0
2003,"Salt Lake City, UT",184022.0,15.0,80.0,697.0,504.0
2003,"San Antonio, TX",1212789.0,85.0,537.0,4570.0,2060.0
2003,"San Diego, CA",1272746.0,65.0,406.0,5269.0,1626.0
2003,"San Francisco, CA",772065.0,69.0,215.0,2376.0,3065.0
2003,"San Jose, CA",909890.0,29.0,279.0,2255.0,815.0
2003,"Seattle, WA",576296.0,32.0,174.0,2229.0,1509.0
2003,"St. Louis, MO",340256.0,74.0,81.0,4483.0,2786.0
2003,"Suffolk County, NY",1304366.0,31.0,112.0,1300.0,958.0
2003,"Tampa, FL",320908.0,41.0,222.0,3701.0,1769.0
2003,"Tucson, AZ",514618.0,47.0,330.0,2854.0,1478.0
2003,"Tulsa, OK",393907.0,61.0,272.0,3080.0,891.0
2003,"Virginia Beach, VA",439454.0,24.0,121.0,378.0,409.0
2003,"Washington, DC",563384.0,248.0,273.0,4482.0,3836.0
2003,"Wichita, KS",356123.0,18.0,220.0,1435.0,556.0
2004,"Albuquerque, NM",479074.0,41.0,235.0,3206.0,1238.0
2004,"Arlington, TX",360970.0,14.0,200.0,1017.0,662.0
2004,"Atlanta, GA",430066.0,111.0,267.0,4427.0,3116.0
2004,"Aurora, CO",293655.0,13.0,193.0,979.0,554.0
2004,"Austin, TX",683298.0,26.0,303.0,1853.0,1406.0
2004,"Baltimore County, MD",784118.0,28.0,192.0,4364.0,1563.0
